"Date","variable","value"
"2018-06-08","BTC",7624.919922
"2018-06-09","BTC",7531.97998
"2018-06-10","BTC",6786.02002
"2018-06-11","BTC",6906.919922
"2018-06-12","BTC",6582.359863
"2018-06-13","BTC",6349.899902
"2018-06-14","BTC",6675.350098
"2018-06-15","BTC",6456.580078
"2018-06-16","BTC",6550.160156
"2018-06-17","BTC",6499.27002
"2018-06-18","BTC",6734.819824
"2018-06-19","BTC",6769.939941
"2018-06-20","BTC",6776.549805
"2018-06-21","BTC",6729.740234
"2018-06-22","BTC",6083.689941
"2018-06-23","BTC",6162.47998
"2018-06-24","BTC",6173.22998
"2018-06-25","BTC",6249.180176
"2018-06-26","BTC",6093.669922
"2018-06-27","BTC",6157.129883
"2018-06-28","BTC",5903.439941
"2018-06-29","BTC",6218.299805
"2018-06-30","BTC",6404
"2018-07-01","BTC",6385.819824
"2018-07-02","BTC",6614.180176
"2018-07-03","BTC",6529.589844
"2018-07-04","BTC",6597.549805
"2018-07-05","BTC",6639.140137
"2018-07-06","BTC",6673.5
"2018-07-07","BTC",6856.930176
"2018-07-08","BTC",6773.879883
"2018-07-09","BTC",6741.75
"2018-07-10","BTC",6329.950195
"2018-07-11","BTC",6394.709961
"2018-07-12","BTC",6228.810059
"2018-07-13","BTC",6238.049805
"2018-07-14","BTC",6276.120117
"2018-07-15","BTC",6359.640137
"2018-07-16","BTC",6741.75
"2018-07-17","BTC",7321.040039
"2018-07-18","BTC",7370.779785
"2018-07-19","BTC",7466.859863
"2018-07-20","BTC",7354.129883
"2018-07-21","BTC",7419.290039
"2018-07-22","BTC",7418.490234
"2018-07-23","BTC",7711.109863
"2018-07-24","BTC",8424.269531
"2018-07-25","BTC",8181.390137
"2018-07-26","BTC",7951.580078
"2018-07-27","BTC",8165.009766
"2018-07-28","BTC",8192.150391
"2018-07-29","BTC",8218.459961
"2018-07-30","BTC",8180.47998
"2018-07-31","BTC",7780.439941
"2018-08-01","BTC",7624.910156
"2018-08-02","BTC",7567.149902
"2018-08-03","BTC",7434.390137
"2018-08-04","BTC",7032.850098
"2018-08-05","BTC",7068.47998
"2018-08-06","BTC",6951.799805
"2018-08-07","BTC",6753.120117
"2018-08-08","BTC",6305.799805
"2018-08-09","BTC",6568.22998
"2018-08-10","BTC",6184.709961
"2018-08-11","BTC",6295.72998
"2018-08-12","BTC",6322.689941
"2018-08-13","BTC",6297.569824
"2018-08-14","BTC",6199.709961
"2018-08-15","BTC",6308.52002
"2018-08-16","BTC",6334.72998
"2018-08-17","BTC",6580.629883
"2018-08-18","BTC",6423.759766
"2018-08-19","BTC",6506.069824
"2018-08-20","BTC",6308.529785
"2018-08-21","BTC",6488.759766
"2018-08-22","BTC",6376.709961
"2018-08-23","BTC",6534.879883
"2018-08-24","BTC",6719.959961
"2018-08-25","BTC",6763.189941
"2018-08-26","BTC",6707.259766
"2018-08-27","BTC",6884.640137
"2018-08-28","BTC",7096.279785
"2018-08-29","BTC",7047.160156
"2018-08-30","BTC",6978.22998
"2018-08-31","BTC",7037.580078
"2018-09-01","BTC",7193.25
"2018-09-02","BTC",7272.720215
"2018-09-03","BTC",7260.060059
"2018-09-04","BTC",7361.660156
"2018-09-05","BTC",6792.830078
"2018-09-06","BTC",6529.169922
"2018-09-07","BTC",6467.069824
"2018-09-08","BTC",6225.97998
"2018-09-09","BTC",6300.859863
"2018-09-10","BTC",6329.700195
"2018-09-11","BTC",6321.200195
"2018-09-12","BTC",6351.799805
"2018-09-13","BTC",6517.310059
"2018-09-14","BTC",6512.709961
"2018-09-15","BTC",6543.200195
"2018-09-16","BTC",6517.180176
"2018-09-17","BTC",6281.200195
"2018-09-18","BTC",6371.299805
"2018-09-19","BTC",6398.540039
"2018-09-20","BTC",6519.669922
"2018-09-21","BTC",6734.950195
"2018-09-22","BTC",6721.97998
"2018-09-23","BTC",6710.629883
"2018-09-24","BTC",6595.410156
"2018-09-25","BTC",6446.470215
"2018-09-26","BTC",6495
"2018-09-27","BTC",6676.75
"2018-09-28","BTC",6644.129883
"2018-09-29","BTC",6601.959961
"2018-09-30","BTC",6625.560059
"2018-10-01","BTC",6589.620117
"2018-10-02","BTC",6556.100098
"2018-10-03","BTC",6502.589844
"2018-10-04","BTC",6576.689941
"2018-10-05","BTC",6622.47998
"2018-10-06","BTC",6588.310059
"2018-10-07","BTC",6602.950195
"2018-10-08","BTC",6652.22998
"2018-10-09","BTC",6642.640137
"2018-10-10","BTC",6585.529785
"2018-10-11","BTC",6256.240234
"2018-10-12","BTC",6274.580078
"2018-10-13","BTC",6285.990234
"2018-10-14","BTC",6290.930176
"2018-10-15","BTC",6596.540039
"2018-10-16","BTC",6596.109863
"2018-10-17","BTC",6544.430176
"2018-10-18","BTC",6476.709961
"2018-10-19","BTC",6465.410156
"2018-10-20","BTC",6489.189941
"2018-10-21","BTC",6482.350098
"2018-10-22","BTC",6487.160156
"2018-10-23","BTC",6475.740234
"2018-10-24","BTC",6495.839844
"2018-10-25","BTC",6476.290039
"2018-10-26","BTC",6474.75
"2018-10-27","BTC",6480.379883
"2018-10-28","BTC",6486.390137
"2018-10-29","BTC",6332.629883
"2018-10-30","BTC",6334.27002
"2018-10-31","BTC",6317.609863
"2018-11-01","BTC",6377.779785
"2018-11-02","BTC",6388.439941
"2018-11-03","BTC",6361.259766
"2018-11-04","BTC",6376.129883
"2018-11-05","BTC",6419.660156
"2018-11-06","BTC",6461.009766
"2018-11-07","BTC",6530.140137
"2018-11-08","BTC",6453.720215
"2018-11-09","BTC",6385.620117
"2018-11-10","BTC",6409.220215
"2018-11-11","BTC",6411.27002
"2018-11-12","BTC",6371.27002
"2018-11-13","BTC",6359.490234
"2018-11-14","BTC",5738.350098
"2018-11-15","BTC",5648.029785
"2018-11-16","BTC",5575.549805
"2018-11-17","BTC",5554.330078
"2018-11-18","BTC",5623.540039
"2018-11-19","BTC",4871.490234
"2018-11-20","BTC",4451.870117
"2018-11-21","BTC",4602.169922
"2018-11-22","BTC",4365.939941
"2018-11-23","BTC",4347.109863
"2018-11-24","BTC",3880.76001
"2018-11-25","BTC",4009.969971
"2018-11-26","BTC",3779.129883
"2018-11-27","BTC",3820.719971
"2018-11-28","BTC",4257.419922
"2018-11-29","BTC",4278.84668
"2018-11-30","BTC",4017.268555
"2018-12-01","BTC",4214.671875
"2018-12-02","BTC",4139.87793
"2018-12-03","BTC",3894.130859
"2018-12-04","BTC",3956.893799
"2018-12-05","BTC",3753.994873
"2018-12-06","BTC",3521.101807
"2018-12-07","BTC",3419.937256
"2018-12-08","BTC",3476.114746
"2018-12-09","BTC",3614.234375
"2018-12-10","BTC",3502.656006
"2018-12-11","BTC",3424.588135
"2018-12-12","BTC",3486.950195
"2018-12-13","BTC",3313.677246
"2018-12-14","BTC",3242.484863
"2018-12-15","BTC",3236.761719
"2018-12-16","BTC",3252.839111
"2018-12-17","BTC",3545.864746
"2018-12-18","BTC",3696.059082
"2018-12-19","BTC",3745.950684
"2018-12-20","BTC",4134.441406
"2018-12-21","BTC",3896.543701
"2018-12-22","BTC",4014.182617
"2018-12-23","BTC",3998.980225
"2018-12-24","BTC",4078.599121
"2018-12-25","BTC",3815.490723
"2018-12-26","BTC",3857.297607
"2018-12-27","BTC",3654.833496
"2018-12-28","BTC",3923.918701
"2018-12-29","BTC",3820.408691
"2018-12-30","BTC",3865.952637
"2018-12-31","BTC",3742.700439
"2019-01-01","BTC",3843.52002
"2019-01-02","BTC",3943.409424
"2019-01-03","BTC",3836.741211
"2019-01-04","BTC",3857.717529
"2019-01-05","BTC",3845.19458
"2019-01-06","BTC",4076.632568
"2019-01-07","BTC",4025.248291
"2019-01-08","BTC",4030.8479
"2019-01-09","BTC",4035.296387
"2019-01-10","BTC",3678.924561
"2019-01-11","BTC",3687.365479
"2019-01-12","BTC",3661.301025
"2019-01-13","BTC",3552.953125
"2019-01-14","BTC",3706.052246
"2019-01-15","BTC",3630.675293
"2019-01-16","BTC",3655.006836
"2019-01-17","BTC",3678.563965
"2019-01-18","BTC",3657.839355
"2019-01-19","BTC",3728.568359
"2019-01-20","BTC",3601.013672
"2019-01-21","BTC",3576.032471
"2019-01-22","BTC",3604.577148
"2019-01-23","BTC",3585.123047
"2019-01-24","BTC",3600.865479
"2019-01-25","BTC",3599.765869
"2019-01-26","BTC",3602.460449
"2019-01-27","BTC",3583.96582
"2019-01-28","BTC",3470.450439
"2019-01-29","BTC",3448.116943
"2019-01-30","BTC",3486.181641
"2019-01-31","BTC",3457.792725
"2019-02-01","BTC",3487.945313
"2019-02-02","BTC",3521.060791
"2019-02-03","BTC",3464.013428
"2019-02-04","BTC",3459.154053
"2019-02-05","BTC",3466.357422
"2019-02-06","BTC",3413.767822
"2019-02-07","BTC",3399.47168
"2019-02-08","BTC",3666.780273
"2019-02-09","BTC",3671.203613
"2019-02-10","BTC",3690.188232
"2019-02-11","BTC",3648.430664
"2019-02-12","BTC",3653.528564
"2019-02-13","BTC",3632.070557
"2019-02-14","BTC",3616.880859
"2019-02-15","BTC",3620.810791
"2019-02-16","BTC",3629.787598
"2019-02-17","BTC",3673.836182
"2019-02-18","BTC",3915.714355
"2019-02-19","BTC",3947.094482
"2019-02-20","BTC",3999.820557
"2019-02-21","BTC",3954.118164
"2019-02-22","BTC",4005.526611
"2019-02-23","BTC",4142.526855
"2019-02-24","BTC",3810.42749
"2019-02-25","BTC",3882.696289
"2019-02-26","BTC",3854.35791
"2019-02-27","BTC",3851.047363
"2019-02-28","BTC",3854.7854
"2019-03-01","BTC",3859.58374
"2019-03-02","BTC",3864.415039
"2019-03-03","BTC",3847.175781
"2019-03-04","BTC",3761.557129
"2019-03-05","BTC",3896.375
"2019-03-06","BTC",3903.942627
"2019-03-07","BTC",3911.484375
"2019-03-08","BTC",3901.131592
"2019-03-09","BTC",3963.313721
"2019-03-10","BTC",3951.599854
"2019-03-11","BTC",3905.227295
"2019-03-12","BTC",3909.15625
"2019-03-13","BTC",3906.717285
"2019-03-14","BTC",3924.369141
"2019-03-15","BTC",3960.911133
"2019-03-16","BTC",4048.72583
"2019-03-17","BTC",4025.229004
"2019-03-18","BTC",4032.507324
"2019-03-19","BTC",4071.190186
"2019-03-20","BTC",4087.476318
"2019-03-21","BTC",4029.326904
"2019-03-22","BTC",4023.968262
"2019-03-23","BTC",4035.826416
"2019-03-24","BTC",4022.168213
"2019-03-25","BTC",3963.070557
"2019-03-26","BTC",3985.080811
"2019-03-27","BTC",4087.066162
"2019-03-28","BTC",4069.107178
"2019-03-29","BTC",4098.374512
"2019-03-30","BTC",4106.660156
"2019-03-31","BTC",4105.404297
"2019-04-01","BTC",4158.183105
"2019-04-02","BTC",4879.87793
"2019-04-03","BTC",4973.021973
"2019-04-04","BTC",4922.798828
"2019-04-05","BTC",5036.681152
"2019-04-06","BTC",5059.817383
"2019-04-07","BTC",5198.896973
"2019-04-08","BTC",5289.770996
"2019-04-09","BTC",5204.958496
"2019-04-10","BTC",5324.551758
"2019-04-11","BTC",5064.487793
"2019-04-12","BTC",5089.539063
"2019-04-13","BTC",5096.586426
"2019-04-14","BTC",5167.722168
"2019-04-15","BTC",5067.108398
"2019-04-16","BTC",5235.55957
"2019-04-17","BTC",5251.937988
"2019-04-18","BTC",5298.385742
"2019-04-19","BTC",5303.8125
"2019-04-20","BTC",5337.88623
"2019-04-21","BTC",5314.53125
"2019-04-22","BTC",5399.365234
"2019-04-23","BTC",5572.362305
"2019-04-24","BTC",5464.866699
"2019-04-25","BTC",5210.515625
"2019-04-26","BTC",5279.348145
"2019-04-27","BTC",5268.291016
"2019-04-28","BTC",5285.13916
"2019-04-29","BTC",5247.352539
"2019-04-30","BTC",5350.726563
"2019-05-01","BTC",5402.697266
"2019-05-02","BTC",5505.283691
"2019-05-03","BTC",5768.289551
"2019-05-04","BTC",5831.16748
"2019-05-05","BTC",5795.708496
"2019-05-06","BTC",5746.807129
"2019-05-07","BTC",5829.501465
"2019-05-08","BTC",5982.45752
"2019-05-09","BTC",6174.528809
"2019-05-10","BTC",6378.849121
"2019-05-11","BTC",7204.771484
"2019-05-12","BTC",6972.371582
"2019-05-13","BTC",7814.915039
"2019-05-14","BTC",7994.416016
"2019-05-15","BTC",8205.167969
"2019-05-16","BTC",7884.90918
"2019-05-17","BTC",7343.895508
"2019-05-18","BTC",7271.208008
"2019-05-19","BTC",8197.689453
"2019-05-20","BTC",7978.309082
"2019-05-21","BTC",7963.327637
"2019-05-22","BTC",7680.066406
"2019-05-23","BTC",7881.84668
"2019-05-24","BTC",7987.371582
"2019-05-25","BTC",8052.543945
"2019-05-26","BTC",8673.21582
"2019-05-27","BTC",8805.77832
"2019-05-28","BTC",8719.961914
"2019-05-29","BTC",8659.487305
"2019-05-30","BTC",8319.472656
"2019-05-31","BTC",8574.501953
"2019-06-01","BTC",8564.016602
"2019-06-02","BTC",8742.958008
"2019-06-03","BTC",8208.995117
"2019-06-04","BTC",7707.770996
"2019-06-05","BTC",7824.231445
"2019-06-06","BTC",7822.023438
"2019-06-07","BTC",8043.951172
"2019-06-08","BTC",7954.12793
"2019-06-09","BTC",7688.077148
"2019-06-10","BTC",8000.32959
"2019-06-11","BTC",7927.714355
"2019-06-12","BTC",8145.857422
"2019-06-13","BTC",8230.923828
"2019-06-14","BTC",8693.833008
"2019-06-15","BTC",8838.375
"2019-06-16","BTC",8994.488281
"2019-06-17","BTC",9320.352539
"2019-06-18","BTC",9081.762695
"2019-06-19","BTC",9273.521484
"2019-06-20","BTC",9527.160156
"2019-06-21","BTC",10144.556641
"2019-06-22","BTC",10701.691406
"2019-06-23","BTC",10855.371094
"2019-06-24","BTC",11011.102539
"2019-06-25","BTC",11790.916992
"2019-06-26","BTC",13016.231445
"2019-06-27","BTC",11182.806641
"2019-06-28","BTC",12407.332031
"2019-06-29","BTC",11959.371094
"2019-06-30","BTC",10817.155273
"2019-07-01","BTC",10583.134766
"2019-07-02","BTC",10801.677734
"2019-07-03","BTC",11961.269531
"2019-07-04","BTC",11215.4375
"2019-07-05","BTC",10978.459961
"2019-07-06","BTC",11208.550781
"2019-07-07","BTC",11450.84668
"2019-07-08","BTC",12285.958008
"2019-07-09","BTC",12573.8125
"2019-07-10","BTC",12156.512695
"2019-07-11","BTC",11358.662109
"2019-07-12","BTC",11815.986328
"2019-07-13","BTC",11392.378906
"2019-07-14","BTC",10256.058594
"2019-07-15","BTC",10895.089844
"2019-07-16","BTC",9477.641602
"2019-07-17","BTC",9693.802734
"2019-07-18","BTC",10666.482422
"2019-07-19","BTC",10530.732422
"2019-07-20","BTC",10767.139648
"2019-07-21","BTC",10599.105469
"2019-07-22","BTC",10343.106445
"2019-07-23","BTC",9900.767578
"2019-07-24","BTC",9811.925781
"2019-07-25","BTC",9911.841797
"2019-07-26","BTC",9870.303711
"2019-07-27","BTC",9477.677734
"2019-07-28","BTC",9552.860352
"2019-07-29","BTC",9519.145508
"2019-07-30","BTC",9607.423828
"2019-07-31","BTC",10085.62793
"2019-08-01","BTC",10399.668945
"2019-08-02","BTC",10518.174805
"2019-08-03","BTC",10821.726563
"2019-08-04","BTC",10970.18457
"2019-08-05","BTC",11805.65332
"2019-08-06","BTC",11478.168945
"2019-08-07","BTC",11941.96875
"2019-08-08","BTC",11966.407227
"2019-08-09","BTC",11862.936523
"2019-08-10","BTC",11354.024414
"2019-08-11","BTC",11523.579102
"2019-08-12","BTC",11382.616211
"2019-08-13","BTC",10895.830078
"2019-08-14","BTC",10051.704102
"2019-08-15","BTC",10311.545898
"2019-08-16","BTC",10374.338867
"2019-08-17","BTC",10231.744141
"2019-08-18","BTC",10345.810547
"2019-08-19","BTC",10916.053711
"2019-08-20","BTC",10763.232422
"2019-08-21","BTC",10138.049805
"2019-08-22","BTC",10131.055664
"2019-08-23","BTC",10407.964844
"2019-08-24","BTC",10159.960938
"2019-08-25","BTC",10138.517578
"2019-08-26","BTC",10370.820313
"2019-08-27","BTC",10185.5
"2019-08-28","BTC",9754.422852
"2019-08-29","BTC",9510.200195
"2019-08-30","BTC",9598.173828
"2019-08-31","BTC",9630.664063
"2019-09-01","BTC",9757.970703
"2019-09-02","BTC",10346.760742
"2019-09-03","BTC",10623.540039
"2019-09-04","BTC",10594.493164
"2019-09-05","BTC",10575.533203
"2019-09-06","BTC",10353.302734
"2019-09-07","BTC",10517.254883
"2019-09-08","BTC",10441.276367
"2019-09-09","BTC",10334.974609
"2019-09-10","BTC",10115.975586
"2019-09-11","BTC",10178.37207
"2019-09-12","BTC",10410.126953
"2019-09-13","BTC",10360.546875
"2019-09-14","BTC",10358.048828
"2019-09-15","BTC",10347.712891
"2019-09-16","BTC",10276.793945
"2019-09-17","BTC",10241.272461
"2019-09-18","BTC",10198.248047
"2019-09-19","BTC",10266.415039
"2019-09-20","BTC",10181.641602
"2019-09-21","BTC",10019.716797
"2019-09-22","BTC",10070.392578
"2019-09-23","BTC",9729.324219
"2019-09-24","BTC",8620.566406
"2019-09-25","BTC",8486.993164
"2019-09-26","BTC",8118.967773
"2019-09-27","BTC",8251.845703
"2019-09-28","BTC",8245.915039
"2019-09-29","BTC",8104.185547
"2019-09-30","BTC",8293.868164
"2019-10-01","BTC",8343.276367
"2019-10-02","BTC",8393.041992
"2019-10-03","BTC",8259.992188
"2019-10-04","BTC",8205.939453
"2019-10-05","BTC",8151.500488
"2019-10-06","BTC",7988.155762
"2019-10-07","BTC",8245.623047
"2019-10-08","BTC",8228.783203
"2019-10-09","BTC",8595.740234
"2019-10-10","BTC",8586.473633
"2019-10-11","BTC",8321.756836
"2019-10-12","BTC",8336.555664
"2019-10-13","BTC",8321.005859
"2019-10-14","BTC",8374.686523
"2019-10-15","BTC",8205.369141
"2019-10-16","BTC",8047.526855
"2019-10-17","BTC",8103.911133
"2019-10-18","BTC",7973.20752
"2019-10-19","BTC",7988.560547
"2019-10-20","BTC",8222.078125
"2019-10-21","BTC",8243.720703
"2019-10-22","BTC",8078.203125
"2019-10-23","BTC",7514.671875
"2019-10-24","BTC",7493.48877
"2019-10-25","BTC",8660.700195
"2019-10-26","BTC",9244.972656
"2019-10-27","BTC",9551.714844
"2019-10-28","BTC",9256.148438
"2019-10-29","BTC",9427.6875
"2019-10-30","BTC",9205.726563
"2019-10-31","BTC",9199.584961
"2019-11-01","BTC",9261.104492
"2019-11-02","BTC",9324.717773
"2019-11-03","BTC",9235.354492
"2019-11-04","BTC",9412.612305
"2019-11-05","BTC",9342.527344
"2019-11-06","BTC",9360.879883
"2019-11-07","BTC",9267.561523
"2019-11-08","BTC",8804.880859
"2019-11-09","BTC",8813.582031
"2019-11-10","BTC",9055.526367
"2019-11-11","BTC",8757.788086
"2019-11-12","BTC",8815.662109
"2019-11-13","BTC",8808.262695
"2019-11-14","BTC",8708.094727
"2019-11-15","BTC",8491.992188
"2019-11-16","BTC",8550.760742
"2019-11-17","BTC",8577.975586
"2019-11-18","BTC",8309.286133
"2019-11-19","BTC",8206.145508
"2019-11-20","BTC",8027.268066
"2019-11-21","BTC",7642.75
"2019-11-22","BTC",7296.577637
"2019-11-23","BTC",7397.796875
"2019-11-24","BTC",7047.916992
"2019-11-25","BTC",7146.133789
"2019-11-26","BTC",7218.371094
"2019-11-27","BTC",7531.663574
"2019-11-28","BTC",7463.105957
"2019-11-29","BTC",7761.243652
"2019-11-30","BTC",7569.629883
"2019-12-01","BTC",7424.29248
"2019-12-02","BTC",7321.988281
"2019-12-03","BTC",7320.145508
"2019-12-04","BTC",7252.034668
"2019-12-05","BTC",7448.307617
"2019-12-06","BTC",7546.996582
"2019-12-07","BTC",7556.237793
"2019-12-08","BTC",7564.345215
"2019-12-09","BTC",7400.899414
"2019-12-10","BTC",7278.119629
"2019-12-11","BTC",7217.427246
"2019-12-12","BTC",7243.134277
"2019-12-13","BTC",7269.68457
"2019-12-14","BTC",7124.673828
"2019-12-15","BTC",7152.301758
"2019-12-16","BTC",6932.480469
"2019-12-17","BTC",6640.515137
"2019-12-18","BTC",7276.802734
"2019-12-19","BTC",7202.844238
"2019-12-20","BTC",7218.816406
"2019-12-21","BTC",7191.158691
"2019-12-22","BTC",7511.588867
"2019-12-23","BTC",7355.628418
"2019-12-24","BTC",7322.532227
"2019-12-25","BTC",7275.155762
"2019-12-26","BTC",7238.966797
"2019-12-27","BTC",7290.088379
"2019-12-28","BTC",7317.990234
"2019-12-29","BTC",7422.652832
"2019-12-30","BTC",7292.995117
"2019-12-31","BTC",7193.599121
"2020-01-01","BTC",7200.174316
"2020-01-02","BTC",6985.470215
"2020-01-03","BTC",7344.884277
"2020-01-04","BTC",7410.656738
"2020-01-05","BTC",7411.317383
"2020-01-06","BTC",7769.219238
"2020-01-07","BTC",8163.692383
"2020-01-08","BTC",8079.862793
"2020-01-09","BTC",7879.071289
"2020-01-10","BTC",8166.554199
"2020-01-11","BTC",8037.537598
"2020-01-12","BTC",8192.494141
"2020-01-13","BTC",8144.194336
"2020-01-14","BTC",8827.764648
"2020-01-15","BTC",8807.010742
"2020-01-16","BTC",8723.786133
"2020-01-17","BTC",8929.038086
"2020-01-18","BTC",8942.808594
"2020-01-19","BTC",8706.245117
"2020-01-20","BTC",8657.642578
"2020-01-21","BTC",8745.894531
"2020-01-22","BTC",8680.875977
"2020-01-23","BTC",8406.515625
"2020-01-24","BTC",8445.43457
"2020-01-25","BTC",8367.847656
"2020-01-26","BTC",8596.830078
"2020-01-27","BTC",8909.819336
"2020-01-28","BTC",9358.589844
"2020-01-29","BTC",9316.629883
"2020-01-30","BTC",9508.993164
"2020-01-31","BTC",9350.529297
"2020-02-01","BTC",9392.875
"2020-02-02","BTC",9344.365234
"2020-02-03","BTC",9293.521484
"2020-02-04","BTC",9180.962891
"2020-02-05","BTC",9613.423828
"2020-02-06","BTC",9729.801758
"2020-02-07","BTC",9795.943359
"2020-02-08","BTC",9865.119141
"2020-02-09","BTC",10116.673828
"2020-02-10","BTC",9856.611328
"2020-02-11","BTC",10208.236328
"2020-02-12","BTC",10326.054688
"2020-02-13","BTC",10214.379883
"2020-02-14","BTC",10312.116211
"2020-02-15","BTC",9889.424805
"2020-02-16","BTC",9934.433594
"2020-02-17","BTC",9690.142578
"2020-02-18","BTC",10141.996094
"2020-02-19","BTC",9633.386719
"2020-02-20","BTC",9608.475586
"2020-02-21","BTC",9686.441406
"2020-02-22","BTC",9663.181641
"2020-02-23","BTC",9924.515625
"2020-02-24","BTC",9650.174805
"2020-02-25","BTC",9341.705078
"2020-02-26","BTC",8820.522461
"2020-02-27","BTC",8784.494141
"2020-02-28","BTC",8672.455078
"2020-02-29","BTC",8599.508789
"2020-03-01","BTC",8562.454102
"2020-03-02","BTC",8869.669922
"2020-03-03","BTC",8787.786133
"2020-03-04","BTC",8755.246094
"2020-03-05","BTC",9078.762695
"2020-03-06","BTC",9122.545898
"2020-03-07","BTC",8909.954102
"2020-03-08","BTC",8108.116211
"2020-03-09","BTC",7923.644531
"2020-03-10","BTC",7909.729492
"2020-03-11","BTC",7911.430176
"2020-03-12","BTC",4970.788086
"2020-03-13","BTC",5563.707031
"2020-03-14","BTC",5200.366211
"2020-03-15","BTC",5392.314941
"2020-03-16","BTC",5014.47998
"2020-03-17","BTC",5225.629395
"2020-03-18","BTC",5238.438477
"2020-03-19","BTC",6191.192871
"2020-03-20","BTC",6198.77832
"2020-03-21","BTC",6185.066406
"2020-03-22","BTC",5830.254883
"2020-03-23","BTC",6416.314941
"2020-03-24","BTC",6734.803711
"2020-03-25","BTC",6681.062988
"2020-03-26","BTC",6716.44043
"2020-03-27","BTC",6469.79834
"2020-03-28","BTC",6242.193848
"2020-03-29","BTC",5922.042969
"2020-03-30","BTC",6429.841797
"2020-03-31","BTC",6438.644531
"2020-04-01","BTC",6606.776367
"2020-04-02","BTC",6793.624512
"2020-04-03","BTC",6733.387207
"2020-04-04","BTC",6867.527344
"2020-04-05","BTC",6791.129395
"2020-04-06","BTC",7271.78125
"2020-04-07","BTC",7176.414551
"2020-04-08","BTC",7334.098633
"2020-04-09","BTC",7302.089355
"2020-04-10","BTC",6865.493164
"2020-04-11","BTC",6859.083008
"2020-04-12","BTC",6971.091797
"2020-04-13","BTC",6845.037598
"2020-04-14","BTC",6842.427734
"2020-04-15","BTC",6642.109863
"2020-04-16","BTC",7116.804199
"2020-04-17","BTC",7116.804199
"2020-04-18","BTC",7257.665039
"2020-04-19","BTC",7189.424805
"2020-04-20","BTC",6881.958496
"2020-04-21","BTC",6880.323242
"2020-04-22","BTC",7117.20752
"2020-04-23","BTC",7429.724609
"2020-04-24","BTC",7550.900879
"2020-04-25","BTC",7569.936035
"2020-04-26","BTC",7679.867188
"2020-04-27","BTC",7795.601074
"2020-04-28","BTC",7807.058594
"2020-04-29","BTC",8801.038086
"2020-04-30","BTC",8658.553711
"2020-05-01","BTC",8864.766602
"2020-05-02","BTC",8988.59668
"2020-05-03","BTC",8897.46875
"2020-05-04","BTC",8912.654297
"2020-05-05","BTC",9003.070313
"2020-05-06","BTC",9268.761719
"2020-05-07","BTC",9951.518555
"2020-05-08","BTC",9842.666016
"2020-05-09","BTC",9593.896484
"2020-05-10","BTC",8756.430664
"2020-05-11","BTC",8601.795898
"2020-05-12","BTC",8804.477539
"2020-05-13","BTC",9269.987305
"2020-05-14","BTC",9733.72168
"2020-05-15","BTC",9328.197266
"2020-05-16","BTC",9377.013672
"2020-05-17","BTC",9670.739258
"2020-05-18","BTC",9726.575195
"2020-05-19","BTC",9729.038086
"2020-05-20","BTC",9522.981445
"2020-05-21","BTC",9081.761719
"2020-05-22","BTC",9182.577148
"2020-05-23","BTC",9209.287109
"2020-05-24","BTC",8790.368164
"2020-05-25","BTC",8906.93457
"2020-05-26","BTC",8835.052734
"2020-05-27","BTC",9181.017578
"2020-05-28","BTC",9525.750977
"2020-05-29","BTC",9439.124023
"2020-05-30","BTC",9700.414063
"2020-05-31","BTC",9461.058594
"2020-06-01","BTC",10167.268555
"2020-06-02","BTC",9529.803711
"2020-06-03","BTC",9656.717773
"2020-06-04","BTC",9800.636719
"2020-06-05","BTC",9665.533203
"2020-06-06","BTC",9653.679688
"2020-06-07","BTC",9758.852539
"2020-06-08","BTC",9771.489258
"2020-06-09","BTC",9795.700195
"2020-06-10","BTC",9870.094727
"2020-06-11","BTC",9321.78125
"2020-06-12","BTC",9480.84375
"2020-06-13","BTC",9475.277344
"2020-06-14","BTC",9386.788086
"2020-06-15","BTC",9450.702148
"2020-06-16","BTC",9538.024414
"2020-06-17","BTC",9480.254883
"2020-06-18","BTC",9411.84082
"2020-06-19","BTC",9288.018555
"2020-06-20","BTC",9332.34082
"2020-06-21","BTC",9303.629883
"2020-06-22","BTC",9648.717773
"2020-06-23","BTC",9629.658203
"2020-06-24","BTC",9313.610352
"2020-06-25","BTC",9264.813477
"2020-06-26","BTC",9162.917969
"2020-06-27","BTC",9045.390625
"2020-06-28","BTC",9143.582031
"2020-06-29","BTC",9190.854492
"2020-06-30","BTC",9137.993164
"2020-07-01","BTC",9228.325195
"2020-07-02","BTC",9123.410156
"2020-07-03","BTC",9087.303711
"2020-07-04","BTC",9132.488281
"2020-07-05","BTC",9073.942383
"2020-07-06","BTC",9375.474609
"2020-07-07","BTC",9252.277344
"2020-07-08","BTC",9428.333008
"2020-07-09","BTC",9277.967773
"2020-07-10","BTC",9278.807617
"2020-07-11","BTC",9240.34668
"2020-07-12","BTC",9276.5
"2020-07-13","BTC",9243.614258
"2020-07-14","BTC",9243.213867
"2020-07-15","BTC",9192.836914
"2020-07-16","BTC",9132.227539
"2020-07-17","BTC",9151.392578
"2020-07-18","BTC",9159.040039
"2020-07-19","BTC",9185.817383
"2020-07-20","BTC",9164.231445
"2020-07-21","BTC",9374.887695
"2020-07-22","BTC",9525.363281
"2020-07-23","BTC",9581.072266
"2020-07-24","BTC",9536.892578
